"","n","lambda","z_test","beta_T","rand_type","model_name","feature","val","test_type","allocation_method"
"26531","50","0.5","0","1","seq_match_kk_lin","NL","match_corr",NA,"Linear","SM"
"26532","50","0.5","0","1","seq_match_kk_lin","NL","corr_eq_zero_pval",NA,"Linear","SM"
"26533","50","0.5","0","1","seq_match_kk_lin","NL","pct_only_matches",NA,"Linear","SM"
"26534","50","0.5","0","1","seq_match_kk_lin","NL","pct_only_reservoir",NA,"Linear","SM"
"26535","50","0.5","0","1","seq_match_kk_lin","NL","true_var_prop_diff",NA,"Linear","SM"
"26536","50","0.5","1","1","post_match_crd_kk","NL","avg_max_std_diff_bal",0.791088221814705,"Classic","CPM"
"26537","50","0.5","1","1","post_match_crd_kk","NL","avg_max_ks_stat",0.227213340161901,"Classic","CPM"
"26538","50","0.5","1","1","post_match_crd_kk","NL","avg_beta_T",0.976687037152528,"Classic","CPM"
"26539","50","0.5","1","1","post_match_crd_kk","NL","avg_abs_bias",0.628236164392982,"Classic","CPM"
"26540","50","0.5","1","1","post_match_crd_kk","NL","std_err_beta_T",0.79801898051334,"Classic","CPM"
"26541","50","0.5","1","1","post_match_crd_kk","NL","power",0.392,"Classic","CPM"
"26542","50","0.5","1","1","post_match_crd_kk","NL","pct_trt_diff",0.05651,"Classic","CPM"
"26543","50","0.5","1","1","post_match_crd_kk","NL","res_end_prop_avg",NA,"Classic","CPM"
"26544","50","0.5","1","1","post_match_crd_kk","NL","ssqr_over_sum",NA,"Classic","CPM"
"26545","50","0.5","1","1","post_match_crd_kk","NL","ssqr_eq_ssqd_pval",NA,"Classic","CPM"
"26546","50","0.5","1","1","post_match_crd_kk","NL","match_corr",NA,"Classic","CPM"
"26547","50","0.5","1","1","post_match_crd_kk","NL","corr_eq_zero_pval",NA,"Classic","CPM"
"26548","50","0.5","1","1","post_match_crd_kk","NL","pct_only_matches",NA,"Classic","CPM"
"26549","50","0.5","1","1","post_match_crd_kk","NL","pct_only_reservoir",NA,"Classic","CPM"
"26550","50","0.5","1","1","post_match_crd_kk","NL","true_var_prop_diff",NA,"Classic","CPM"
"26551","50","0.5","1","1","post_match_crd_kk_exact","NL","avg_max_std_diff_bal",0.827576469231282,"Exact","CPM"
"26552","50","0.5","1","1","post_match_crd_kk_exact","NL","avg_max_ks_stat",0.231545968250673,"Exact","CPM"
"26553","50","0.5","1","1","post_match_crd_kk_exact","NL","avg_beta_T",NA,"Exact","CPM"
"26554","50","0.5","1","1","post_match_crd_kk_exact","NL","avg_abs_bias",NA,"Exact","CPM"
"26555","50","0.5","1","1","post_match_crd_kk_exact","NL","std_err_beta_T",NA,"Exact","CPM"
"26556","50","0.5","1","1","post_match_crd_kk_exact","NL","power",0.378,"Exact","CPM"
"26557","50","0.5","1","1","post_match_crd_kk_exact","NL","pct_trt_diff",0.05629,"Exact","CPM"
"26558","50","0.5","1","1","post_match_crd_kk_exact","NL","res_end_prop_avg",NA,"Exact","CPM"
"26559","50","0.5","1","1","post_match_crd_kk_exact","NL","ssqr_over_sum",NA,"Exact","CPM"
"26560","50","0.5","1","1","post_match_crd_kk_exact","NL","ssqr_eq_ssqd_pval",NA,"Exact","CPM"
"26561","50","0.5","1","1","post_match_crd_kk_exact","NL","match_corr",NA,"Exact","CPM"
"26562","50","0.5","1","1","post_match_crd_kk_exact","NL","corr_eq_zero_pval",NA,"Exact","CPM"
"26563","50","0.5","1","1","post_match_crd_kk_exact","NL","pct_only_matches",NA,"Exact","CPM"
"26564","50","0.5","1","1","post_match_crd_kk_exact","NL","pct_only_reservoir",NA,"Exact","CPM"
"26565","50","0.5","1","1","post_match_crd_kk_exact","NL","true_var_prop_diff",NA,"Exact","CPM"
"26566","50","0.5","1","1","post_match_crd_kk_lin","NL","avg_max_std_diff_bal",0.815403757744714,"Linear","CPM"
"26567","50","0.5","1","1","post_match_crd_kk_lin","NL","avg_max_ks_stat",0.230626843301794,"Linear","CPM"
"26568","50","0.5","1","1","post_match_crd_kk_lin","NL","avg_beta_T",0.0682662617707264,"Linear","CPM"
"26569","50","0.5","1","1","post_match_crd_kk_lin","NL","avg_abs_bias",1.06504830801493,"Linear","CPM"
"26570","50","0.5","1","1","post_match_crd_kk_lin","NL","std_err_beta_T",0.862985589242928,"Linear","CPM"
"26571","50","0.5","1","1","post_match_crd_kk_lin","NL","power",0.0535,"Linear","CPM"
"26572","50","0.5","1","1","post_match_crd_kk_lin","NL","pct_trt_diff",0.05436,"Linear","CPM"
"26573","50","0.5","1","1","post_match_crd_kk_lin","NL","res_end_prop_avg",NA,"Linear","CPM"
"26574","50","0.5","1","1","post_match_crd_kk_lin","NL","ssqr_over_sum",NA,"Linear","CPM"
"26575","50","0.5","1","1","post_match_crd_kk_lin","NL","ssqr_eq_ssqd_pval",NA,"Linear","CPM"
"26576","50","0.5","1","1","post_match_crd_kk_lin","NL","match_corr",NA,"Linear","CPM"
"26577","50","0.5","1","1","post_match_crd_kk_lin","NL","corr_eq_zero_pval",NA,"Linear","CPM"
"26578","50","0.5","1","1","post_match_crd_kk_lin","NL","pct_only_matches",NA,"Linear","CPM"
"26579","50","0.5","1","1","post_match_crd_kk_lin","NL","pct_only_reservoir",NA,"Linear","CPM"
"26580","50","0.5","1","1","post_match_crd_kk_lin","NL","true_var_prop_diff",NA,"Linear","CPM"
"26581","50","0.5","1","1","post_match_strat_kk","NL","avg_max_std_diff_bal",0.417875284272875,"Classic","SPM"
"26582","50","0.5","1","1","post_match_strat_kk","NL","avg_max_ks_stat",0.172263591704536,"Classic","SPM"
"26583","50","0.5","1","1","post_match_strat_kk","NL","avg_beta_T",0.986689147111018,"Classic","SPM"
"26584","50","0.5","1","1","post_match_strat_kk","NL","avg_abs_bias",0.57869044803547,"Classic","SPM"
"26585","50","0.5","1","1","post_match_strat_kk","NL","std_err_beta_T",0.722628589069424,"Classic","SPM"
"26586","50","0.5","1","1","post_match_strat_kk","NL","power",0.404,"Classic","SPM"
"26587","50","0.5","1","1","post_match_strat_kk","NL","pct_trt_diff",0.0162,"Classic","SPM"
"26588","50","0.5","1","1","post_match_strat_kk","NL","res_end_prop_avg",NA,"Classic","SPM"
"26589","50","0.5","1","1","post_match_strat_kk","NL","ssqr_over_sum",NA,"Classic","SPM"
"26590","50","0.5","1","1","post_match_strat_kk","NL","ssqr_eq_ssqd_pval",NA,"Classic","SPM"
"26591","50","0.5","1","1","post_match_strat_kk","NL","match_corr",NA,"Classic","SPM"
"26592","50","0.5","1","1","post_match_strat_kk","NL","corr_eq_zero_pval",NA,"Classic","SPM"
"26593","50","0.5","1","1","post_match_strat_kk","NL","pct_only_matches",NA,"Classic","SPM"
"26594","50","0.5","1","1","post_match_strat_kk","NL","pct_only_reservoir",NA,"Classic","SPM"
"26595","50","0.5","1","1","post_match_strat_kk","NL","true_var_prop_diff",NA,"Classic","SPM"
"26596","50","0.5","1","1","post_match_strat_kk_exact","NL","avg_max_std_diff_bal",0.414768656365787,"Exact","SPM"
"26597","50","0.5","1","1","post_match_strat_kk_exact","NL","avg_max_ks_stat",0.171132254750081,"Exact","SPM"
"26598","50","0.5","1","1","post_match_strat_kk_exact","NL","avg_beta_T",NA,"Exact","SPM"
"26599","50","0.5","1","1","post_match_strat_kk_exact","NL","avg_abs_bias",NA,"Exact","SPM"
"26600","50","0.5","1","1","post_match_strat_kk_exact","NL","std_err_beta_T",NA,"Exact","SPM"
"26601","50","0.5","1","1","post_match_strat_kk_exact","NL","power",0.392,"Exact","SPM"
"26602","50","0.5","1","1","post_match_strat_kk_exact","NL","pct_trt_diff",0.01558,"Exact","SPM"
"26603","50","0.5","1","1","post_match_strat_kk_exact","NL","res_end_prop_avg",NA,"Exact","SPM"
"26604","50","0.5","1","1","post_match_strat_kk_exact","NL","ssqr_over_sum",NA,"Exact","SPM"
"26605","50","0.5","1","1","post_match_strat_kk_exact","NL","ssqr_eq_ssqd_pval",NA,"Exact","SPM"
"26606","50","0.5","1","1","post_match_strat_kk_exact","NL","match_corr",NA,"Exact","SPM"
"26607","50","0.5","1","1","post_match_strat_kk_exact","NL","corr_eq_zero_pval",NA,"Exact","SPM"
"26608","50","0.5","1","1","post_match_strat_kk_exact","NL","pct_only_matches",NA,"Exact","SPM"
"26609","50","0.5","1","1","post_match_strat_kk_exact","NL","pct_only_reservoir",NA,"Exact","SPM"
"26610","50","0.5","1","1","post_match_strat_kk_exact","NL","true_var_prop_diff",NA,"Exact","SPM"
"26611","50","0.5","1","1","post_match_strat_kk_lin","NL","avg_max_std_diff_bal",0.426415569398921,"Linear","SPM"
"26612","50","0.5","1","1","post_match_strat_kk_lin","NL","avg_max_ks_stat",0.17165864136613,"Linear","SPM"
"26613","50","0.5","1","1","post_match_strat_kk_lin","NL","avg_beta_T",0.0074084587835726,"Linear","SPM"
"26614","50","0.5","1","1","post_match_strat_kk_lin","NL","avg_abs_bias",1.05813567425997,"Linear","SPM"
"26615","50","0.5","1","1","post_match_strat_kk_lin","NL","std_err_beta_T",0.730368462255325,"Linear","SPM"
"26616","50","0.5","1","1","post_match_strat_kk_lin","NL","power",0.056,"Linear","SPM"
"26617","50","0.5","1","1","post_match_strat_kk_lin","NL","pct_trt_diff",0.0158,"Linear","SPM"
"26618","50","0.5","1","1","post_match_strat_kk_lin","NL","res_end_prop_avg",NA,"Linear","SPM"
"26619","50","0.5","1","1","post_match_strat_kk_lin","NL","ssqr_over_sum",NA,"Linear","SPM"
"26620","50","0.5","1","1","post_match_strat_kk_lin","NL","ssqr_eq_ssqd_pval",NA,"Linear","SPM"
"26621","50","0.5","1","1","post_match_strat_kk_lin","NL","match_corr",NA,"Linear","SPM"
"26622","50","0.5","1","1","post_match_strat_kk_lin","NL","corr_eq_zero_pval",NA,"Linear","SPM"
"26623","50","0.5","1","1","post_match_strat_kk_lin","NL","pct_only_matches",NA,"Linear","SPM"
"26624","50","0.5","1","1","post_match_strat_kk_lin","NL","pct_only_reservoir",NA,"Linear","SPM"
"26625","50","0.5","1","1","post_match_strat_kk_lin","NL","true_var_prop_diff",NA,"Linear","SPM"
"26626","50","0.5","1","1","seq_match_kk","NL","avg_max_std_diff_bal",0.497779392878442,"Classic","SM"
"26627","50","0.5","1","1","seq_match_kk","NL","avg_max_ks_stat",0.195539297039514,"Classic","SM"
"26628","50","0.5","1","1","seq_match_kk","NL","avg_beta_T",1.0131709869085,"Classic","SM"
"26629","50","0.5","1","1","seq_match_kk","NL","avg_abs_bias",0.608666145223982,"Classic","SM"
"26630","50","0.5","1","1","seq_match_kk","NL","std_err_beta_T",0.770898771743361,"Classic","SM"
"26631","50","0.5","1","1","seq_match_kk","NL","power",0.316,"Classic","SM"
"26632","50","0.5","1","1","seq_match_kk","NL","pct_trt_diff",0.00834000000000001,"Classic","SM"
"26633","50","0.5","1","1","seq_match_kk","NL","res_end_prop_avg",NA,"Classic","SM"
"26634","50","0.5","1","1","seq_match_kk","NL","ssqr_over_sum",NA,"Classic","SM"
"26635","50","0.5","1","1","seq_match_kk","NL","ssqr_eq_ssqd_pval",NA,"Classic","SM"
"26636","50","0.5","1","1","seq_match_kk","NL","match_corr",NA,"Classic","SM"
"26637","50","0.5","1","1","seq_match_kk","NL","corr_eq_zero_pval",NA,"Classic","SM"
"26638","50","0.5","1","1","seq_match_kk","NL","pct_only_matches",NA,"Classic","SM"
"26639","50","0.5","1","1","seq_match_kk","NL","pct_only_reservoir",NA,"Classic","SM"
"26640","50","0.5","1","1","seq_match_kk","NL","true_var_prop_diff",NA,"Classic","SM"
"26641","50","0.5","1","1","seq_match_kk_exact","NL","avg_max_std_diff_bal",0.512428654756834,"Exact","SM"
"26642","50","0.5","1","1","seq_match_kk_exact","NL","avg_max_ks_stat",0.194923210392667,"Exact","SM"
"26643","50","0.5","1","1","seq_match_kk_exact","NL","avg_beta_T",NA,"Exact","SM"
"26644","50","0.5","1","1","seq_match_kk_exact","NL","avg_abs_bias",NA,"Exact","SM"
"26645","50","0.5","1","1","seq_match_kk_exact","NL","std_err_beta_T",NA,"Exact","SM"
"26646","50","0.5","1","1","seq_match_kk_exact","NL","power",0.263,"Exact","SM"
"26647","50","0.5","1","1","seq_match_kk_exact","NL","pct_trt_diff",0.00839000000000001,"Exact","SM"
"26648","50","0.5","1","1","seq_match_kk_exact","NL","res_end_prop_avg",NA,"Exact","SM"
"26649","50","0.5","1","1","seq_match_kk_exact","NL","ssqr_over_sum",NA,"Exact","SM"
"26650","50","0.5","1","1","seq_match_kk_exact","NL","ssqr_eq_ssqd_pval",NA,"Exact","SM"
"26651","50","0.5","1","1","seq_match_kk_exact","NL","match_corr",NA,"Exact","SM"
"26652","50","0.5","1","1","seq_match_kk_exact","NL","corr_eq_zero_pval",NA,"Exact","SM"
"26653","50","0.5","1","1","seq_match_kk_exact","NL","pct_only_matches",NA,"Exact","SM"
"26654","50","0.5","1","1","seq_match_kk_exact","NL","pct_only_reservoir",NA,"Exact","SM"
"26655","50","0.5","1","1","seq_match_kk_exact","NL","true_var_prop_diff",NA,"Exact","SM"
"26656","50","0.5","1","1","seq_match_kk_lin","NL","avg_max_std_diff_bal",0.493069402193712,"Linear","SM"
"26657","50","0.5","1","1","seq_match_kk_lin","NL","avg_max_ks_stat",0.194624690635452,"Linear","SM"
"26658","50","0.5","1","1","seq_match_kk_lin","NL","avg_beta_T",0.991459740741935,"Linear","SM"
"26659","50","0.5","1","1","seq_match_kk_lin","NL","avg_abs_bias",0.57750742407804,"Linear","SM"
"26660","50","0.5","1","1","seq_match_kk_lin","NL","std_err_beta_T",0.717003614904062,"Linear","SM"
"26661","50","0.5","1","1","seq_match_kk_lin","NL","power",0.268,"Linear","SM"
"26662","50","0.5","1","1","seq_match_kk_lin","NL","pct_trt_diff",0.00846000000000001,"Linear","SM"
"26663","50","0.5","1","1","seq_match_kk_lin","NL","res_end_prop_avg",NA,"Linear","SM"
"26664","50","0.5","1","1","seq_match_kk_lin","NL","ssqr_over_sum",NA,"Linear","SM"
"26665","50","0.5","1","1","seq_match_kk_lin","NL","ssqr_eq_ssqd_pval",NA,"Linear","SM"
"26666","50","0.5","1","1","seq_match_kk_lin","NL","match_corr",NA,"Linear","SM"
"26667","50","0.5","1","1","seq_match_kk_lin","NL","corr_eq_zero_pval",NA,"Linear","SM"
"26668","50","0.5","1","1","seq_match_kk_lin","NL","pct_only_matches",NA,"Linear","SM"
"26669","50","0.5","1","1","seq_match_kk_lin","NL","pct_only_reservoir",NA,"Linear","SM"
"26670","50","0.5","1","1","seq_match_kk_lin","NL","true_var_prop_diff",NA,"Linear","SM"
"26671","50","0.5","0","0","seq_match_kk","LI","avg_max_std_diff_bal",0.498965974376455,"Classic","SM"
"26672","50","0.5","0","0","seq_match_kk","LI","avg_max_ks_stat",0.193488301746563,"Classic","SM"
"26673","50","0.5","0","0","seq_match_kk","LI","avg_beta_T",0.0119690110575613,"Classic","SM"
"26674","50","0.5","0","0","seq_match_kk","LI","avg_abs_bias",0.542066378546354,"Classic","SM"
"26675","50","0.5","0","0","seq_match_kk","LI","std_err_beta_T",0.678735880277459,"Classic","SM"
"26676","50","0.5","0","0","seq_match_kk","LI","power",0.0535,"Classic","SM"
"26677","50","0.5","0","0","seq_match_kk","LI","pct_trt_diff",0.00859000000000001,"Classic","SM"
"26678","50","0.5","0","0","seq_match_kk","LI","res_end_prop_avg",NA,"Classic","SM"
"26679","50","0.5","0","0","seq_match_kk","LI","ssqr_over_sum",NA,"Classic","SM"
"26680","50","0.5","0","0","seq_match_kk","LI","ssqr_eq_ssqd_pval",NA,"Classic","SM"
"26681","50","0.5","0","0","seq_match_kk","LI","match_corr",NA,"Classic","SM"
"26682","50","0.5","0","0","seq_match_kk","LI","corr_eq_zero_pval",NA,"Classic","SM"
"26683","50","0.5","0","0","seq_match_kk","LI","pct_only_matches",NA,"Classic","SM"
"26684","50","0.5","0","0","seq_match_kk","LI","pct_only_reservoir",NA,"Classic","SM"
"26685","50","0.5","0","0","seq_match_kk","LI","true_var_prop_diff",NA,"Classic","SM"
"26686","50","0.5","0","0","seq_match_kk_lin","LI","avg_max_std_diff_bal",0.485353405541895,"Linear","SM"
"26687","50","0.5","0","0","seq_match_kk_lin","LI","avg_max_ks_stat",0.191773827883067,"Linear","SM"
"26688","50","0.5","0","0","seq_match_kk_lin","LI","avg_beta_T",-0.000743594928822969,"Linear","SM"
"26689","50","0.5","0","0","seq_match_kk_lin","LI","avg_abs_bias",0.418417958174389,"Linear","SM"
"26690","50","0.5","0","0","seq_match_kk_lin","LI","std_err_beta_T",0.524841859437721,"Linear","SM"
"26691","50","0.5","0","0","seq_match_kk_lin","LI","power",0.0545,"Linear","SM"
"26692","50","0.5","0","0","seq_match_kk_lin","LI","pct_trt_diff",0.00837000000000001,"Linear","SM"
"26693","50","0.5","0","0","seq_match_kk_lin","LI","res_end_prop_avg",NA,"Linear","SM"
"26694","50","0.5","0","0","seq_match_kk_lin","LI","ssqr_over_sum",NA,"Linear","SM"
"26695","50","0.5","0","0","seq_match_kk_lin","LI","ssqr_eq_ssqd_pval",NA,"Linear","SM"
"26696","50","0.5","0","0","seq_match_kk_lin","LI","match_corr",NA,"Linear","SM"
"26697","50","0.5","0","0","seq_match_kk_lin","LI","corr_eq_zero_pval",NA,"Linear","SM"
"26698","50","0.5","0","0","seq_match_kk_lin","LI","pct_only_matches",NA,"Linear","SM"
"26699","50","0.5","0","0","seq_match_kk_lin","LI","pct_only_reservoir",NA,"Linear","SM"
"26700","50","0.5","0","0","seq_match_kk_lin","LI","true_var_prop_diff",NA,"Linear","SM"
"26701","50","0.5","1","0","post_match_crd_kk","LI","avg_max_std_diff_bal",0.816228722598428,"Classic","CPM"
"26702","50","0.5","1","0","post_match_crd_kk","LI","avg_max_ks_stat",0.2335687675932,"Classic","CPM"
"26703","50","0.5","1","0","post_match_crd_kk","LI","avg_beta_T",0.0152743513941998,"Classic","CPM"
"26704","50","0.5","1","0","post_match_crd_kk","LI","avg_abs_bias",0.594050148412898,"Classic","CPM"
"26705","50","0.5","1","0","post_match_crd_kk","LI","std_err_beta_T",0.74500465548811,"Classic","CPM"
"26706","50","0.5","1","0","post_match_crd_kk","LI","power",0.1405,"Classic","CPM"
"26707","50","0.5","1","0","post_match_crd_kk","LI","pct_trt_diff",0.05635,"Classic","CPM"
"26708","50","0.5","1","0","post_match_crd_kk","LI","res_end_prop_avg",NA,"Classic","CPM"
"26709","50","0.5","1","0","post_match_crd_kk","LI","ssqr_over_sum",NA,"Classic","CPM"
"26710","50","0.5","1","0","post_match_crd_kk","LI","ssqr_eq_ssqd_pval",NA,"Classic","CPM"
"26711","50","0.5","1","0","post_match_crd_kk","LI","match_corr",NA,"Classic","CPM"
"26712","50","0.5","1","0","post_match_crd_kk","LI","corr_eq_zero_pval",NA,"Classic","CPM"
"26713","50","0.5","1","0","post_match_crd_kk","LI","pct_only_matches",NA,"Classic","CPM"
"26714","50","0.5","1","0","post_match_crd_kk","LI","pct_only_reservoir",NA,"Classic","CPM"
"26715","50","0.5","1","0","post_match_crd_kk","LI","true_var_prop_diff",NA,"Classic","CPM"
"26716","50","0.5","1","0","post_match_crd_kk_exact","LI","avg_max_std_diff_bal",0.81808881801954,"Exact","CPM"
"26717","50","0.5","1","0","post_match_crd_kk_exact","LI","avg_max_ks_stat",0.233263926391185,"Exact","CPM"
"26718","50","0.5","1","0","post_match_crd_kk_exact","LI","avg_beta_T",NA,"Exact","CPM"
"26719","50","0.5","1","0","post_match_crd_kk_exact","LI","avg_abs_bias",NA,"Exact","CPM"
"26720","50","0.5","1","0","post_match_crd_kk_exact","LI","std_err_beta_T",NA,"Exact","CPM"
"26721","50","0.5","1","0","post_match_crd_kk_exact","LI","power",0.03125,"Exact","CPM"
"26722","50","0.5","1","0","post_match_crd_kk_exact","LI","pct_trt_diff",0.05752,"Exact","CPM"
"26723","50","0.5","1","0","post_match_crd_kk_exact","LI","res_end_prop_avg",NA,"Exact","CPM"
"26724","50","0.5","1","0","post_match_crd_kk_exact","LI","ssqr_over_sum",NA,"Exact","CPM"
"26725","50","0.5","1","0","post_match_crd_kk_exact","LI","ssqr_eq_ssqd_pval",NA,"Exact","CPM"
"26726","50","0.5","1","0","post_match_crd_kk_exact","LI","match_corr",NA,"Exact","CPM"
"26727","50","0.5","1","0","post_match_crd_kk_exact","LI","corr_eq_zero_pval",NA,"Exact","CPM"
"26728","50","0.5","1","0","post_match_crd_kk_exact","LI","pct_only_matches",NA,"Exact","CPM"
"26729","50","0.5","1","0","post_match_crd_kk_exact","LI","pct_only_reservoir",NA,"Exact","CPM"
"26730","50","0.5","1","0","post_match_crd_kk_exact","LI","true_var_prop_diff",NA,"Exact","CPM"
"26731","50","0.5","1","0","post_match_crd_kk_lin","LI","avg_max_std_diff_bal",0.798181402928872,"Linear","CPM"
"26732","50","0.5","1","0","post_match_crd_kk_lin","LI","avg_max_ks_stat",0.230337129950968,"Linear","CPM"
"26733","50","0.5","1","0","post_match_crd_kk_lin","LI","avg_beta_T",-0.0148610404614888,"Linear","CPM"
"26734","50","0.5","1","0","post_match_crd_kk_lin","LI","avg_abs_bias",0.487798748282296,"Linear","CPM"
"26735","50","0.5","1","0","post_match_crd_kk_lin","LI","std_err_beta_T",0.618921455949495,"Linear","CPM"
"26736","50","0.5","1","0","post_match_crd_kk_lin","LI","power",0.0545,"Linear","CPM"
"26737","50","0.5","1","0","post_match_crd_kk_lin","LI","pct_trt_diff",0.05564,"Linear","CPM"
"26738","50","0.5","1","0","post_match_crd_kk_lin","LI","res_end_prop_avg",NA,"Linear","CPM"
"26739","50","0.5","1","0","post_match_crd_kk_lin","LI","ssqr_over_sum",NA,"Linear","CPM"
"26740","50","0.5","1","0","post_match_crd_kk_lin","LI","ssqr_eq_ssqd_pval",NA,"Linear","CPM"
"26741","50","0.5","1","0","post_match_crd_kk_lin","LI","match_corr",NA,"Linear","CPM"
"26742","50","0.5","1","0","post_match_crd_kk_lin","LI","corr_eq_zero_pval",NA,"Linear","CPM"
"26743","50","0.5","1","0","post_match_crd_kk_lin","LI","pct_only_matches",NA,"Linear","CPM"
"26744","50","0.5","1","0","post_match_crd_kk_lin","LI","pct_only_reservoir",NA,"Linear","CPM"
"26745","50","0.5","1","0","post_match_crd_kk_lin","LI","true_var_prop_diff",NA,"Linear","CPM"
"26746","50","0.5","1","0","post_match_strat_kk","LI","avg_max_std_diff_bal",0.418859488381725,"Classic","SPM"
"26747","50","0.5","1","0","post_match_strat_kk","LI","avg_max_ks_stat",0.171655435458262,"Classic","SPM"
"26748","50","0.5","1","0","post_match_strat_kk","LI","avg_beta_T",0.00999454923038558,"Classic","SPM"
"26749","50","0.5","1","0","post_match_strat_kk","LI","avg_abs_bias",0.497755906472183,"Classic","SPM"
"26750","50","0.5","1","0","post_match_strat_kk","LI","std_err_beta_T",0.625211703269728,"Classic","SPM"
"26751","50","0.5","1","0","post_match_strat_kk","LI","power",0.097,"Classic","SPM"
"26752","50","0.5","1","0","post_match_strat_kk","LI","pct_trt_diff",0.01567,"Classic","SPM"
"26753","50","0.5","1","0","post_match_strat_kk","LI","res_end_prop_avg",NA,"Classic","SPM"
"26754","50","0.5","1","0","post_match_strat_kk","LI","ssqr_over_sum",NA,"Classic","SPM"
"26755","50","0.5","1","0","post_match_strat_kk","LI","ssqr_eq_ssqd_pval",NA,"Classic","SPM"
"26756","50","0.5","1","0","post_match_strat_kk","LI","match_corr",NA,"Classic","SPM"
"26757","50","0.5","1","0","post_match_strat_kk","LI","corr_eq_zero_pval",NA,"Classic","SPM"
"26758","50","0.5","1","0","post_match_strat_kk","LI","pct_only_matches",NA,"Classic","SPM"
"26759","50","0.5","1","0","post_match_strat_kk","LI","pct_only_reservoir",NA,"Classic","SPM"
"26760","50","0.5","1","0","post_match_strat_kk","LI","true_var_prop_diff",NA,"Classic","SPM"
"26761","50","0.5","1","0","post_match_strat_kk_exact","LI","avg_max_std_diff_bal",0.4314168897307,"Exact","SPM"
"26762","50","0.5","1","0","post_match_strat_kk_exact","LI","avg_max_ks_stat",0.173895443984357,"Exact","SPM"
"26763","50","0.5","1","0","post_match_strat_kk_exact","LI","avg_beta_T",NA,"Exact","SPM"
"26764","50","0.5","1","0","post_match_strat_kk_exact","LI","avg_abs_bias",NA,"Exact","SPM"
"26765","50","0.5","1","0","post_match_strat_kk_exact","LI","std_err_beta_T",NA,"Exact","SPM"
"26766","50","0.5","1","0","post_match_strat_kk_exact","LI","power",0.04,"Exact","SPM"
"26767","50","0.5","1","0","post_match_strat_kk_exact","LI","pct_trt_diff",0.01607,"Exact","SPM"
"26768","50","0.5","1","0","post_match_strat_kk_exact","LI","res_end_prop_avg",NA,"Exact","SPM"
"26769","50","0.5","1","0","post_match_strat_kk_exact","LI","ssqr_over_sum",NA,"Exact","SPM"
"26770","50","0.5","1","0","post_match_strat_kk_exact","LI","ssqr_eq_ssqd_pval",NA,"Exact","SPM"
"26771","50","0.5","1","0","post_match_strat_kk_exact","LI","match_corr",NA,"Exact","SPM"
"26772","50","0.5","1","0","post_match_strat_kk_exact","LI","corr_eq_zero_pval",NA,"Exact","SPM"
"26773","50","0.5","1","0","post_match_strat_kk_exact","LI","pct_only_matches",NA,"Exact","SPM"
"26774","50","0.5","1","0","post_match_strat_kk_exact","LI","pct_only_reservoir",NA,"Exact","SPM"
"26775","50","0.5","1","0","post_match_strat_kk_exact","LI","true_var_prop_diff",NA,"Exact","SPM"
"26776","50","0.5","1","0","post_match_strat_kk_lin","LI","avg_max_std_diff_bal",0.425793096865353,"Linear","SPM"
"26777","50","0.5","1","0","post_match_strat_kk_lin","LI","avg_max_ks_stat",0.169700666212986,"Linear","SPM"
"26778","50","0.5","1","0","post_match_strat_kk_lin","LI","avg_beta_T",-0.00875039931090383,"Linear","SPM"
"26779","50","0.5","1","0","post_match_strat_kk_lin","LI","avg_abs_bias",0.429821337060367,"Linear","SPM"
"26780","50","0.5","1","0","post_match_strat_kk_lin","LI","std_err_beta_T",0.543051412388207,"Linear","SPM"
"26781","50","0.5","1","0","post_match_strat_kk_lin","LI","power",0.052,"Linear","SPM"
"26782","50","0.5","1","0","post_match_strat_kk_lin","LI","pct_trt_diff",0.01557,"Linear","SPM"
"26783","50","0.5","1","0","post_match_strat_kk_lin","LI","res_end_prop_avg",NA,"Linear","SPM"
"26784","50","0.5","1","0","post_match_strat_kk_lin","LI","ssqr_over_sum",NA,"Linear","SPM"
"26785","50","0.5","1","0","post_match_strat_kk_lin","LI","ssqr_eq_ssqd_pval",NA,"Linear","SPM"
"26786","50","0.5","1","0","post_match_strat_kk_lin","LI","match_corr",NA,"Linear","SPM"
"26787","50","0.5","1","0","post_match_strat_kk_lin","LI","corr_eq_zero_pval",NA,"Linear","SPM"
"26788","50","0.5","1","0","post_match_strat_kk_lin","LI","pct_only_matches",NA,"Linear","SPM"
"26789","50","0.5","1","0","post_match_strat_kk_lin","LI","pct_only_reservoir",NA,"Linear","SPM"
"26790","50","0.5","1","0","post_match_strat_kk_lin","LI","true_var_prop_diff",NA,"Linear","SPM"
"26791","50","0.5","1","0","seq_match_kk","LI","avg_max_std_diff_bal",0.508641122999141,"Classic","SM"
"26792","50","0.5","1","0","seq_match_kk","LI","avg_max_ks_stat",0.196524334618682,"Classic","SM"
"26793","50","0.5","1","0","seq_match_kk","LI","avg_beta_T",0.0157628597450567,"Classic","SM"
"26794","50","0.5","1","0","seq_match_kk","LI","avg_abs_bias",0.55757348411055,"Classic","SM"
"26795","50","0.5","1","0","seq_match_kk","LI","std_err_beta_T",0.698210921657816,"Classic","SM"
"26796","50","0.5","1","0","seq_match_kk","LI","power",0.067,"Classic","SM"
"26797","50","0.5","1","0","seq_match_kk","LI","pct_trt_diff",0.00839000000000001,"Classic","SM"
